id,hr_dtst_env_sd,tonic_dtst_env_sd,pulse_amplitude_dtst_env_sd,skt_dtst_env_sd,tsv_20minus10_env_sd,m2_20minus10_env_sd,p7_minus_m7_overall_mean,p7_minus_m7_env_sd,eup5,eup16
1,0.03379490981862108,-0.006617121775513602,-0.6962508620150634,-0.215143901547329,-0.6467312864451916,-1.105906883652948,0.07323665534763596,-0.8055917327224075,0.9031823705914342,-0.7506870594641591
2,0.11890537546546243,-0.2057428579839216,0.21049773739220232,-0.1798723891409864,-0.8135791066922773,0.0382229824855862,0.4299353452116893,0.7170667375486571,-1.3026668806607224,0.03076586309279335
3,0.43160557808505967,-0.1381207522002253,-0.47184337021548306,-0.46430031955828976,-0.8760109114134319,-0.8857189882519569,0.19213621863565372,-0.5194666849263802,0.16789928684071537,0.03076586309279335
4,-0.07834873029456516,0.7051033567928827,-0.4269381404436703,0.5914812184970553,0.241665832022297,0.48189061055660154,0.07323665534763596,-0.8055917327224075,-1.3026668806607224,-0.7506870594641591
5,-0.09198839139684255,0.04341031468235396,1.0162293373769233,0.03996714275032967,0.2703466436091756,-0.34315363956059186,-0.28346203451641744,0.22445843934329077,-0.5673837969100035,0.03076586309279335
6,0.5923036221768418,-0.2887363549022003,-0.21805603462088172,-0.1278206069508746,-0.8135791066922773,-1.105906883652948,0.07323665534763596,-0.8055917327224075,0.9031823705914342,0.03076586309279335
7,0.5643219545903172,0.2395089780784886,0.5180549271982442,-0.1324726780839404,-0.6467312864451916,1.4900701174153148,-0.16456247122839965,-0.11889161801194183,0.9031823705914342,-0.7506870594641591
8,0.8340307821880417,-0.32620125334685884,0.03640833246370824,1.0103884312089364,0.660444463992605,0.762449364025872,-0.6401607243804709,0.383807755519495,0.16789928684071537,-0.7506870594641591
9,0.03717434227067119,0.3644989409926888,0.3599609191604988,-0.006415205521843943,-0.004378586620948333,-0.37562625122983934,0.19213621863565372,-0.46224167536717453,0.9031823705914342,-0.7506870594641591
10,-0.22911048658657626,-0.10917128677968968,-0.47399492274692573,-0.0995139833955316,-0.8135791066922773,-0.37562625122983934,-0.28346203451641744,-0.14812642799922085,-1.3026668806607224,1.5936717082066985
11,-0.15431798841746808,-0.4417858869556014,-0.8177389222315066,-0.7477117058976062,-0.2905207127181889,-0.34315363956059186,0.07323665534763596,0.3157848588451373,0.16789928684071537,-0.7506870594641591
12,-0.4489358404131173,0.05058018277039307,-0.4942639463629503,0.1052796960085578,-0.2518205101892887,-0.7245302616067699,0.07323665534763596,-0.8055917327224075,0.16789928684071537,-0.7506870594641591
13,0.6528979824692409,-0.449593678816269,0.6314114360435127,0.09609276464433636,2.0101028526495237,0.46654921218470913,-0.04566290794038185,-0.46224167536717453,0.16789928684071537,-0.7506870594641591
14,-0.0800509003386653,-0.26492803359999006,0.7349729264003065,-0.14726089651882757,1.705080380248524,0.2866836416791439,0.6677344717877249,0.6100768203150991,-0.5673837969100035,0.03076586309279335
15,0.28787949812110675,1.21283403071633,-0.4587943330236639,0.11006541835360407,-0.1059412533256451,-0.14613009900912374,0.19213621863565372,-0.46224167536717453,0.9031823705914342,0.03076586309279335
16,-0.04355137048689088,-0.36111451891674384,-0.02498450074374509,-0.36748820690495215,-0.4131790346174111,-0.7245302616067699,-0.16456247122839965,-0.11889161801194183,-0.5673837969100035,0.03076586309279335
17,0.3360412987795548,-0.21005550232335893,-0.10397022801846888,-0.022474097559216817,-0.6467312864451916,0.19674227281210818,-0.6401607243804709,0.8290815076365773,0.16789928684071537,1.5936717082066985
18,-0.011523276193124543,0.8021239705414153,-0.1351253992383104,-0.4728685639928751,0.38126759133679083,0.8635135241039694,-1.5913572306846129,-0.11889161801194192,-1.3026668806607224,0.8122187856497458
19,-0.17332131433850473,-0.25011109937699294,-0.2192045284027668,-0.3140177207555855,1.3333772544908542,1.051485081426024,1.6189309780918675,1.000399106726938,0.9031823705914342,-0.7506870594641591
20,0.44764749143199195,0.9570431685456305,0.3771487925933544,-0.6102516652947904,-1.1882797895873725,-1.105906883652948,-0.16456247122839965,-0.40912523664177325,0.16789928684071537,0.8122187856497458
21,0.04756028087134534,0.5168990985748176,0.4559006265108756,0.7305703693242395,-0.29052071271818863,0.6417803551602271,1.1433327249397962,0.45046204457458927,0.16789928684071537,0.03076586309279335
22,1.2761691764439345,0.0812197269451095,-0.1113728719488829,0.6624381971889384,1.7714732178286876,0.9001003123293537,0.19213621863565372,-0.14812642799922085,0.16789928684071537,0.03076586309279335
23,0.06681505987648749,-0.3525928054285432,-0.08403944432388975,0.08271938339098395,-0.004378586620948333,-0.7245302616067699,0.07323665534763596,0.3157848588451373,0.16789928684071537,0.03076586309279335
24,0.10163156341478255,-0.39415279594406466,-0.06659660709870392,0.18234360016060985,-0.4131790346174111,-0.483121467760008,0.07323665534763596,0.16554888278429314,-0.5673837969100035,0.03076586309279335
25,-0.26608466636133216,-0.23643595895522992,-0.10515659822360308,0.4392376083716244,0.241665832022297,1.4900701174153148,0.07323665534763596,-0.2449034369386351,-0.5673837969100035,0.8122187856497458
26,-0.31529533239597884,-0.3932681916222319,0.03782624915423493,-0.7871222166417218,0.660444463992605,-0.027210901113462048,-0.8779598509565065,0.16554888278429314,-0.5673837969100035,-0.7506870594641591
27,-0.47964218752556065,-0.26622000576493265,0.09421688162989716,0.11872111789321681,-1.1882797895873725,-0.6655310928509659,-0.04566290794038185,-0.46224167536717453,0.9031823705914342,-0.7506870594641591
28,0.014078183986491681,-0.25363881357798623,-0.553216450376763,-0.9247021864205736,-0.004378586620948333,-0.2251553020489838,0.19213621863565372,-0.4622416753671747,-1.3026668806607224,1.5936717082066985
29,0.6460001054615602,-0.08469484017136175,-0.6063888094620944,0.038302453172998935,0.660444463992605,-0.483121467760008,-0.16456247122839965,0.383807755519495,0.16789928684071537,0.8122187856497458
30,-0.30315473691573874,-0.20724891628704223,1.0697864702701376,-0.05774915462270318,0.241665832022297,0.13966394813293206,0.6677344717877249,0.6100768203150994,0.16789928684071537,-0.7506870594641591
31,3.5757640570289073,2.144876792576525,0.3490667017355207,-0.26753379948908484,0.38126759133679083,-0.34315363956059186,1.0244331616517783,1.5061853338416429,0.16789928684071537,-0.7506870594641591
32,0.016879038561817276,-0.20403620273538373,-0.24024053611736434,0.30880110078152667,-1.0967047128439977,-0.34315363956059186,-0.6401607243804709,1.1767407476807632,0.16789928684071537,-0.7506870594641591
33,-0.19788231741458792,-0.3147825843252754,-0.2901657862141985,-0.4545525432073314,0.241665832022297,0.13966394813293206,-0.4023615978044352,0.4481454108386161,-1.3026668806607224,0.03076586309279335
34,-0.03240954258109153,-0.000280399402325579,-0.5401224339073485,-0.5469241204400687,-0.004378586620948333,0.9001003123293537,-0.4023615978044352,0.16554888278429294,0.9031823705914342,0.03076586309279335
35,0.4167859545735667,-0.2933370291824934,-0.582719037763277,0.628770555521429,-0.2905207127181889,-0.483121467760008,0.19213621863565372,-0.46224167536717453,0.16789928684071537,0.03076586309279335
36,-0.4744581531827738,-0.27755084217637754,-0.21264368366672026,-0.34792436641685465,-0.2905207127181889,-1.105906883652948,0.07323665534763596,-0.8055917327224075,-0.5673837969100035,-0.7506870594641591
37,0.9257030090804748,-0.36046250762473464,-0.4243567516911998,0.47344886894939403,-0.004378586620948333,0.6964087163003152,0.4299353452116893,0.7170667375486571,0.9031823705914342,0.03076586309279335
38,-0.01760333120071842,-0.061301457987356256,-0.04554278913255023,-0.48969805194466454,-0.8135791066922773,-0.37562625122983934,-0.28346203451641744,0.7170667375486571,0.16789928684071537,0.8122187856497458
39,-0.4549423366666898,-0.1380939396576058,-0.059583581162646254,0.5870781384086345,0.38126759133679083,-0.37562625122983934,0.3110357819236716,-0.40912523664177325,0.9031823705914342,0.03076586309279335
40,-0.26732935742091984,0.06253195137115977,0.05405380832243191,0.22506123999402033,-1.0967047128439977,-0.7245302616067699,-0.28346203451641744,-0.14812642799922085,-1.3026668806607224,0.03076586309279335
41,0.47427021933579416,-0.06600981198987665,0.14534986293799232,-0.13567326572530902,0.38126759133679083,0.5853884328385125,0.07323665534763596,-0.2449034369386351,-2.037949964411441,-0.7506870594641591
42,0.09114180230047186,-0.18620232074519943,0.19004954397995852,-0.4530011552026822,1.038018178079582,0.9001003123293537,-0.6401607243804709,0.383807755519495,-0.5673837969100035,-0.7506870594641591
43,0.721121373463681,0.11790128949764565,0.841388462193279,-0.2133525555131012,0.1530721776860297,0.46654921218470913,-0.4023615978044352,0.16554888278429314,-0.5673837969100035,0.03076586309279335
44,-0.5399964575733226,-0.3674247175115212,0.00393672486715967,-0.23698110559084334,0.241665832022297,-1.105906883652948,0.07323665534763596,-0.8055917327224075,0.9031823705914342,-0.7506870594641591
45,-0.020589232990181984,0.9167058461078339,-0.42131404465479577,0.6070751066077368,-1.7802303910705843,-0.37562625122983934,0.07323665534763596,0.16554888278429314,0.9031823705914342,0.8122187856497458
46,-0.478517421324299,-0.373615573102984,0.5190248751160772,0.03782077847581709,0.028208568243720665,-0.6655310928509658,-1.9292823052926635,1.5912072765075052,0.16789928684071537,1.5936717082066985
47,-0.3741749408188557,-0.2847661946005319,1.2548264163798306,-0.6220496795282863,1.479979307106647,-0.6655310928509659,0.07323665534763596,-0.8055917327224075,0.16789928684071537,-0.7506870594641591
48,-0.4644910794800353,-0.24789322207724623,0.4793520642393427,-0.287932755934903,-0.004378586620948333,0.19674227281210818,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.03076586309279335
49,-0.4780387655664359,-0.42610206864032835,1.5202989198682606,0.21744415747699106,-0.4131790346174111,-0.34315363956059186,0.4299353452116893,-0.14812642799922085,0.16789928684071537,0.03076586309279335
50,-0.22599391581356906,0.09831073310395692,-0.2987342597181228,-0.36565766561060736,0.2703466436091756,1.9767236519609273,-0.04566290794038185,-0.14812642799922085,0.16789928684071537,-0.7506870594641591
51,0.6706871809771394,0.5687937530348448,-0.6675060752998336,-0.38996249727616183,-0.004378586620948333,0.0382229824855862,0.5488349084997072,-0.8055917327224075,0.16789928684071537,0.03076586309279335
52,-0.29809941977588256,1.0442627550704922,-0.5453005040658052,-0.4028863448830623,-0.8135791066922773,-0.14613009900912374,0.07323665534763596,-0.8055917327224075,-1.3026668806607224,0.03076586309279335
53,-0.41923613538412885,-0.449647445778942,-0.3132837502454729,2.20727966617097,-0.004378586620948333,0.5418284469577046,0.9055335983637605,-0.14812642799922093,0.16789928684071537,-0.7506870594641591
54,0.2528340551443315,-0.38670396709639604,-0.3214604078791999,-0.2668058407061098,0.38126759133679083,0.762449364025872,0.07323665534763596,-0.8055917327224075,0.9031823705914342,-0.7506870594641591
55,0.4304051206483269,-0.38950169993276534,-0.4293704434329945,-0.02494427431573264,-0.004378586620948333,0.19674227281210818,0.3110357819236716,-0.11889161801194183,0.16789928684071537,-0.7506870594641591
56,1.092662687224954,-0.3863730191058451,-0.7507078796349348,0.9693875864708921,-0.6467312864451916,0.9121485119231731,0.3110357819236716,-0.40912523664177325,0.16789928684071537,-0.7506870594641591
57,0.3831530207524288,-0.2006591036073804,0.2781513518139057,-0.38856780242261224,0.241665832022297,-0.14613009900912374,0.4299353452116893,-0.14812642799922085,0.16789928684071537,0.03076586309279335
58,-0.04653121136271556,-0.24561903066258275,-0.4186894676255618,-0.1609247193492851,-0.6467312864451916,-1.105906883652948,-0.04566290794038185,-0.46224167536717453,0.16789928684071537,0.8122187856497458
59,-0.00112883881337508,-0.2707007319747845,0.06474806297673831,-0.03362902341839235,-1.1882797895873725,-0.7245302616067699,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.03076586309279335
60,-0.4807937194817459,2.758733549278417,-0.25070443315722124,1.0338513036703711,1.276589370692007,0.3379617042344902,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.03076586309279335
61,-0.5337450601154808,0.08848313321071039,-0.49910951472422227,0.17095470190303355,0.6842564898716734,-0.2251553020489838,-0.4023615978044352,-0.2449034369386351,0.16789928684071537,0.03076586309279335
62,-0.5699994047340328,-0.21847654744680017,0.3540375952957162,-0.4043995686968277,0.6842564898716734,-0.12119667977448935,-0.04566290794038185,0.49431060477468175,0.9031823705914342,-0.7506870594641591
63,0.06429838208973856,-0.44742822519574355,-0.13819166600643618,0.5696998810591188,0.241665832022297,0.8635135241039694,0.07323665534763596,-0.8055917327224075,-0.5673837969100035,-0.7506870594641591
64,-0.44123175804252024,-0.19769835527569407,0.06397793644009764,1.4612380952242083,0.38126759133679083,1.1823528486241206,1.5000314148038496,1.2159986672785035,-0.5673837969100035,-0.7506870594641591
65,-0.10001000672705171,-0.08028656465692023,-0.027326384130645903,-0.4921672837496822,-0.2518205101892887,-0.6655310928509659,-0.04566290794038185,-0.46224167536717453,0.16789928684071537,1.5936717082066985
66,0.06837641996194123,0.3139937458023479,-0.4187573483001043,0.5982454548502859,0.38126759133679083,0.2866836416791439,-2.6614533002767735,1.3929213414528423,-2.037949964411441,-0.7506870594641591
67,-0.5125283256755102,-0.3463711836139332,0.5945615795496751,-0.28073541269754887,-0.1059412533256451,-1.105906883652948,0.07323665534763596,-0.8055917327224075,0.16789928684071537,1.5936717082066985
68,-0.5941339668567048,-0.14704476780681083,1.3081784858460026,0.18212007677323752,-0.4131790346174111,-0.14613009900912374,0.6677344717877249,-0.14812642799922085,0.16789928684071537,-0.7506870594641591
69,-0.15774704053829403,-0.4177567635330487,0.6794137321364997,0.7922932448650116,-0.6467312864451916,0.19674227281210818,0.07323665534763596,-0.8055917327224075,0.9031823705914342,0.03076586309279335
70,0.44674648455743704,-0.2976894556083645,-0.15448857048437287,-0.08205390089962775,0.48676781818020115,0.0382229824855862,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.8122187856497458
71,-0.38680489715332134,0.09517764379055103,-0.7314531148969726,-0.44432827307201683,0.241665832022297,1.0959720703569629,-0.16456247122839965,-0.40912523664177325,-0.5673837969100035,0.8122187856497458
72,-0.3550920626531088,-0.13224222660351528,1.076908049171492,-0.29854746098538704,-0.4131790346174111,0.21522048875299835,-0.04566290794038185,-0.14812642799922085,0.9031823705914342,0.03076586309279335
73,-0.07515599024721101,-0.07007230720745466,0.13120226638273805,0.5923707153773822,-0.4131790346174111,-0.7245302616067699,-0.16456247122839965,0.08093430331504453,0.16789928684071537,0.03076586309279335
74,-0.13341188549948704,-0.15748252114609196,0.36306015986753915,-0.7830244696583054,0.660444463992605,1.5637294706702984,-0.16456247122839965,0.9225656581927414,0.9031823705914342,0.03076586309279335
75,-0.40278120443096965,0.23879878348413303,-0.02743488780175783,-0.6285741080914633,-0.2518205101892887,1.1823528486241206,0.07323665534763596,-0.8055917327224075,0.16789928684071537,1.5936717082066985
76,-0.2497773280637355,0.04517295408877534,-0.2987317862669707,0.06431586698804063,-0.8135791066922773,-1.105906883652948,0.4299353452116893,0.22445843934329077,-1.3026668806607224,-0.7506870594641591
77,-0.20181895978851702,0.014157330908388874,0.795459200185792,-0.10937669117966514,-0.8135791066922773,-1.105906883652948,0.07323665534763596,-0.8055917327224075,-0.5673837969100035,0.03076586309279335
78,0.08150005812059269,0.11254057834488015,0.06464894164406045,0.38387032847676744,0.660444463992605,0.46654921218470913,1.0244331616517783,1.6383918874250987,0.9031823705914342,0.03076586309279335
79,0.005738079575479683,0.11653707778148877,-0.32879499340850304,-0.5362669971758384,-0.2518205101892887,0.21522048875299835,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.03076586309279335
80,-0.3358196512768953,0.09341089185110565,0.524137949383072,0.2835686715842915,-0.004378586620948333,1.1823528486241206,0.4299353452116893,0.22445843934329077,-0.5673837969100035,1.5936717082066985
81,-0.21863979712103643,-0.41239271842551983,0.03099966513941952,-0.3319895536903654,1.038018178079582,1.4619031681678676,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.03076586309279335
82,0.9001405916644395,-0.22010835702898107,0.1789866833391104,-0.739118467471047,-0.6467312864451916,-1.105906883652948,0.07323665534763596,-0.2449034369386351,0.16789928684071537,0.03076586309279335
83,0.20364270422803507,-0.2814815393138667,-0.2076165735298951,-0.3021051480965543,0.241665832022297,-0.483121467760008,-2.185855047124702,1.4632914952883285,0.0,0.0
84,-0.29969690145405337,-0.12164732822157666,-0.24808126255866242,-0.43552707418960707,-0.6467312864451916,-0.14613009900912374,0.3110357819236716,0.08093430331504453,-0.5673837969100035,0.03076586309279335
85,-0.25160886818750283,-0.17350161797780042,0.01585227146193114,0.10103883335599885,0.48676781818020115,1.0959720703569629,1.0244331616517783,-0.8055917327224075,-0.5673837969100035,0.8122187856497458
86,-0.33298967759083015,0.17882807784232918,0.2362811196591485,0.6782220236866281,-0.2518205101892887,-0.027210901113462048,-0.521261161092453,0.9111585540537562,0.16789928684071537,0.03076586309279335
87,0.04784535611299919,0.029124693906214118,-0.39827969279720343,-0.13559067886521348,-0.6467312864451916,-0.34315363956059186,0.07323665534763596,0.16554888278429314,0.16789928684071537,-0.7506870594641591
88,0.24470374301393719,0.9661082762833371,0.7496644513059262,0.058601931266333535,-0.004378586620948333,-0.7245302616067699,-0.04566290794038185,-0.46224167536717453,0.16789928684071537,0.03076586309279335
89,-0.009334099437425223,0.3296574541354865,0.10527491794817645,-1.0046457160944462,-0.1059412533256451,-0.34315363956059186,0.7866340350757426,0.383807755519495,-1.3026668806607224,1.5936717082066985
90,0.5725113352070742,-0.21382884350373219,0.5319534080813106,-0.010042119540043656,-0.6467312864451916,-0.7245302616067699,0.07323665534763596,-0.8055917327224075,-0.5673837969100035,-0.7506870594641591
91,-0.4609884096620206,-0.19981174168510712,-0.6188337661982808,-0.8967854818245936,-0.6467312864451916,-0.37562625122983934,-0.9968594142445243,1.3929213414528423,0.9031823705914342,1.5936717082066985
92,0.016396091113513984,-0.11592189922206815,-0.3149412674326681,0.43563338602132606,0.1530721776860297,0.13966394813293206,0.6677344717877249,0.9111585540537562,0.16789928684071537,0.03076586309279335
93,-0.22540667747907217,-0.08712892991314419,-0.17853757012114752,-0.02767849826338628,0.38126759133679083,0.13966394813293206,-0.28346203451641744,0.36717197834708387,0.16789928684071537,-0.7506870594641591
94,-0.35501529898347706,0.7658161830521708,-0.10975799738034205,-0.5536675234096098,-0.6467312864451916,0.19674227281210818,0.6677344717877249,0.49431060477468175,0.9031823705914342,0.03076586309279335
95,0.2537616423978421,0.6213166030968404,-0.3846559523907647,1.0407990897069106,-1.1882797895873725,-0.027210901113462048,-0.04566290794038185,-0.4622416753671747,0.16789928684071537,0.03076586309279335
96,0.05835393833478009,-0.43333537807032657,-0.7395566078111456,-0.7655248581384207,0.5875720148622637,-1.105906883652948,2.0945292312439383,1.7324277609440741,0.9031823705914342,0.03076586309279335
97,0.0952542186149591,0.17691895096283536,-0.4025997164952301,-0.11824273734560418,1.8366475275580265,0.21522048875299835,0.07323665534763596,1.1870900038343783,0.9031823705914342,-0.7506870594641591
98,-0.26515112218398423,0.5152461542213331,-0.21645723360914026,0.08953371693381769,1.3333772544908542,-0.34315363956059186,-0.28346203451641744,0.7170667375486571,0.16789928684071537,0.8122187856497458
99,-0.5975831756247622,-0.300435193772152,-0.4677889707827958,-0.07516216667319696,-0.2518205101892887,-0.12119667977448935,-0.16456247122839965,-0.11889161801194192,0.16789928684071537,0.8122187856497458
100,-0.1632094824424432,-0.2023267930210918,-0.23983914455760885,0.1495438156578643,-0.4131790346174111,-0.14613009900912374,0.07323665534763596,0.16554888278429314,0.16789928684071537,0.8122187856497458
101,-0.13049208571467746,-0.39903898766223805,-0.022870117000845472,-0.05602532646994198,-0.4131790346174111,-0.7245302616067699,0.19213621863565372,-0.4622416753671747,-0.5673837969100035,0.8122187856497458
102,-0.49098086923102285,0.16536476651765356,-0.2775628619079246,-0.2416882019093547,0.8448997873639921,0.5418284469577046,-1.3535581041085776,0.3157848588451373,0.9031823705914342,-0.7506870594641591
103,-0.0793683269274869,-0.43914104979399565,0.7184253068213129,-0.31467475331357364,0.8448997873639921,0.19674227281210818,0.07323665534763596,-0.8055917327224075,0.16789928684071537,-0.7506870594641591
104,0.5297125741863687,-0.35704234312528654,-0.5539905392597704,-0.402208903913595,0.2703466436091756,0.2866836416791439,0.07323665534763596,-0.8055917327224075,0.9031823705914342,0.03076586309279335
105,-0.3475469994656418,-0.12180447843783868,-0.5391003551787984,-0.36051220135438533,-0.2905207127181889,-1.105906883652948,0.3110357819236716,-0.40912523664177325,-1.3026668806607224,0.03076586309279335
106,-0.17717870827616927,-0.38470810855199106,0.4340643605121892,0.8246914820455152,0.38126759133679083,0.0382229824855862,-0.7590602876684887,1.9625849275685692,-0.5673837969100035,-0.7506870594641591
107,-0.193510739519463,-0.4482050509889008,-0.7206942834039862,-0.36390746007896674,-1.1882797895873725,-0.7245302616067699,0.07323665534763596,-0.8055917327224075,-1.3026668806607224,0.03076586309279335
108,-0.1132464373497461,-0.2276051503114021,0.7676302895255595,-0.08660100993093922,0.8448997873639921,0.3546543811932695,0.3110357819236716,-0.11889161801194183,-0.5673837969100035,0.8122187856497458
109,0.048545069928533156,0.2452773426090076,0.23691598126531824,0.06170104979130013,-0.4131790346174111,0.48189061055660154,0.5488349084997072,-0.012658740561139097,0.16789928684071537,-0.7506870594641591
110,-0.26578663340196607,-0.2881803681099609,0.19895806906916164,0.6437723830822188,-1.0967047128439977,-0.8857189882519569,0.07323665534763596,1.1181072071809361,-1.3026668806607224,0.03076586309279335
111,0.4615403293840328,1.1979859392359182,-0.05805378181060032,0.3167351920162106,-0.6467312864451916,-0.34315363956059186,0.07323665534763596,-0.8055917327224075,0.9031823705914342,-0.7506870594641591
112,-0.2430512416122249,0.07609200317062671,0.9927192585410227,0.3155220149552443,1.705080380248524,1.139577866960213,1.1433327249397962,0.05848696273516693,-1.3026668806607224,-0.7506870594641591
113,0.23778532114126466,-0.34819862725336836,0.5347901415534897,-0.3196805743559898,-0.1059412533256451,-0.7245302616067699,0.07323665534763596,-0.8055917327224075,0.16789928684071537,0.03076586309279335
114,-0.2410520777370601,-0.41340306596341003,-0.4045320597051393,0.490737657294141,-0.4131790346174111,-0.6655310928509659,-0.28346203451641744,-0.14812642799922085,-0.5673837969100035,0.03076586309279335
115,-0.05205323908045316,-0.39434696345911074,-0.3685339881286292,-0.11461896094917191,-0.6467312864451916,-0.12119667977448935,0.19213621863565372,-0.4622416753671747,0.16789928684071537,0.03076586309279335
116,-0.29271416830189184,-0.04345734580807941,-0.4049666210807163,0.33432929496071956,0.38126759133679083,1.0849350136163782,-0.04566290794038185,-0.4622416753671747,-0.5673837969100035,0.03076586309279335
117,-0.23203976721421699,1.3664415421884673,0.7447118114825947,-0.5134862746960526,0.460858416305752,-0.6655310928509659,0.9055335983637605,0.22445843934329077,0.9031823705914342,0.03076586309279335
118,-0.1902960750856203,-0.04165486074639805,0.6187455436920569,0.0907018650696487,-0.5963291881041604,-0.14613009900912374,0.3110357819236716,-0.11889161801194183,0.9031823705914342,0.8122187856497458
119,-0.23568277785738484,-0.02495436386303888,0.9500409354911002,0.3117245197067417,0.48676781818020115,0.5853884328385125,0.07323665534763596,-0.2449034369386351,0.16789928684071537,0.03076586309279335
120,0.8253648513929128,-0.2699767256688421,0.20697710221109478,0.6265881488186532,0.241665832022297,0.9121485119231731,-0.04566290794038185,-0.14812642799922085,0.16789928684071537,0.8122187856497458
121,-0.3109617541539375,0.052257411142242506,-0.3343461334045261,-0.054850907657848356,-0.2518205101892887,-0.7245302616067699,0.07323665534763596,-0.8055917327224075,0.16789928684071537,-0.7506870594641591
122,-0.44525016702117814,-0.3595427744271434,0.312874664104788,0.23320892554117412,-0.2518205101892887,0.2866836416791439,0.4299353452116893,-0.14812642799922085,0.16789928684071537,-0.7506870594641591
123,0.4011241648826353,-0.41301122193106815,-0.15975220789979364,0.23746064889077284,-0.2518205101892887,0.3546543811932695,-2.30475461041272,1.1366894982909936,0.16789928684071537,0.03076586309279335
124,-0.43976320704400473,0.04928963557280138,-0.4281683666408153,0.03295090433754905,0.38126759133679083,0.0382229824855862,0.07323665534763596,-0.2449034369386351,0.16789928684071537,1.5936717082066985
125,-0.24858660496541815,-0.06774838520063717,-0.6154594679004762,-0.2665889908470753,-0.004378586620948333,0.9001003123293537,-0.7590602876684887,1.2449489294595655,0.9031823705914342,0.03076586309279335
126,-0.06901647021409926,0.501713302232834,-0.6533452976351061,0.47489619993277166,0.660444463992605,-0.2251553020489838,-0.16456247122839965,-0.40912523664177325,0.16789928684071537,0.03076586309279335
127,0.2876851200545114,0.6232563658960656,-0.02374857325032415,-0.16880952030428037,0.660444463992605,0.7098090167885306,-0.04566290794038185,-0.46224167536717453,0.16789928684071537,-0.7506870594641591
128,-0.41549039984762687,-0.1763216058103847,-0.16737279697283708,0.33469831770624475,0.241665832022297,0.0382229824855862,-3.137051553428845,1.463291495288329,-0.5673837969100035,-0.7506870594641591
